smp_names,X_tsne001of002,X_tsne002of002,X_diffmap001of009,X_diffmap002of009,X_diffmap003of009,X_diffmap004of009,X_diffmap005of009,X_diffmap006of009,X_diffmap007of009,X_diffmap008of009,X_diffmap009of009,X_diffmap0,louvain_groups,aga_pseudotime,aga_groups
108,9.028361319451621,18.488122364120965,0.009786363691091537,-0.08039039373397827,-0.030606523156166077,0.013102568686008453,-0.03662955388426781,-0.01467027235776186,-0.01288381777703762,-0.023370152339339256,0.006933930795639753,0.03694740682840347,2,0.721486508846283,4
109,8.885189669422822,18.825548672768942,0.009795388206839561,-0.08075381815433502,-0.03110404685139656,0.013326503336429596,-0.03841478377580643,-0.01645059324800968,-0.014613047242164612,-0.028822530061006546,0.009947259910404682,0.03684120997786522,2,0.7232018709182739,4
110,8.73856159938808,19.08934596685766,0.009768187999725342,-0.08062586188316345,-0.031173883005976677,0.013360004872083664,-0.03889256343245506,-0.01699640601873398,-0.015147733502089977,-0.030566953122615814,0.01093313004821539,0.03669233247637749,2,0.7226486206054688,4
111,8.662325338258512,19.505904172356512,0.009734106250107288,-0.08049163967370987,-0.03130373731255531,0.013421017676591873,-0.03964414447546005,-0.017826873809099197,-0.015959085896611214,-0.03317953273653984,0.012391938827931881,0.036492720246315,2,0.7220824956893921,4
112,8.591441987937834,19.672625396886776,0.00986413098871708,-0.08184570074081421,-0.03217586129903793,0.013805117458105087,-0.041874948889017105,-0.019792187958955765,-0.01785266026854515,-0.03896433860063553,0.015532540157437325,0.036844611167907715,2,0.7283163666725159,4
113,8.62387666712819,19.434751963002963,0.009768754243850708,-0.08079148083925247,-0.03143603727221489,0.01347822230309248,-0.039862148463726044,-0.01796630397439003,-0.016089608892798424,-0.03352758288383484,0.012561541050672531,0.03661656379699707,2,0.7234435677528381,4
114,8.824148915597991,20.105119354314045,0.009735788218677044,-0.08101402223110199,-0.03213590011000633,0.013796458952128887,-0.04274757578969002,-0.02097035013139248,-0.019016724079847336,-0.04288715124130249,0.01779126562178135,0.03625231981277466,2,0.7246189713478088,4
115,9.011730845540981,20.317454575606252,0.009714504703879356,-0.08091812580823898,-0.03219737857580185,0.013825824484229088,-0.04315010458230972,-0.021432241424918175,-0.019469767808914185,-0.04437580332159996,0.01864001341164112,0.03613417595624924,2,0.7242138981819153,4
116,9.474770707306586,20.47165078310008,0.009849319234490395,-0.0819874256849289,-0.032556816935539246,0.013978246599435806,-0.043421801179647446,-0.02139807678759098,-0.019417429342865944,-0.04396834969520569,0.018330248072743416,0.036661747843027115,2,0.7290552854537964,4
117,9.278797127313375,20.62437216494602,0.009845585562288761,-0.08207304030656815,-0.03273553028702736,0.014059172011911869,-0.04412652924656868,-0.022130250930786133,-0.02013135887682438,-0.04626404866576195,0.01962321251630783,0.03659088909626007,2,0.7294917702674866,4
118,9.89637180901482,20.89165965947986,0.010012509301304817,-0.08331840485334396,-0.033053044229745865,0.01419022399932146,-0.04398303106427193,-0.02159816212952137,-0.019589809700846672,-0.04423745349049568,0.01838832162320614,0.03728193789720535,2,0.7351213097572327,4
119,9.574050078917445,20.96322991270368,0.009962711483240128,-0.08316592872142792,-0.03331516683101654,0.014312251470983028,-0.045372433960437775,-0.02313878946006298,-0.02109789289534092,-0.04915902763605118,0.02118372917175293,0.036970023065805435,2,0.7345293760299683,4
120,9.384522492971362,21.027999138191912,0.009996670298278332,-0.08343518525362015,-0.033405546098947525,0.01435056608170271,-0.045440685003995895,-0.023130835965275764,-0.0210854671895504,-0.04906107857823372,0.02110978774726391,0.037103042006492615,2,0.7357556819915771,4
121,8.806246256689468,21.090885272151805,0.009944474324584007,-0.08303625881671906,-0.03329210728406906,0.014303147792816162,-0.045434411615133286,-0.02324824221432209,-0.0212075375020504,-0.049551308155059814,0.021420449018478394,0.03689086064696312,2,0.7339472770690918,4
122,8.069493348472472,21.155614578805164,0.009796952828764915,-0.08171872049570084,-0.03265750780701637,0.014027451165020466,-0.04422758147120476,-0.022353745996952057,-0.02035703882575035,-0.04709165170788765,0.02012893185019493,0.036385539919137955,2,0.7278996109962463,4
123,8.07643833169075,21.49016010559695,0.009811232797801495,-0.0819036215543747,-0.032812487334012985,0.01409641932696104,-0.044699203222990036,-0.02280779927968979,-0.020797768607735634,-0.048487190157175064,0.02090991660952568,0.036406874656677246,2,0.7287690043449402,4
124,7.899508193312643,21.579064427136466,0.00982070155441761,-0.08200880885124207,-0.03288648650050163,0.014129123650491238,-0.044902510941028595,-0.022994698956608772,-0.020978672429919243,-0.04905122146010399,0.021221954375505447,0.03642961010336876,2,0.7292588949203491,4
125,7.587952576440843,21.84747010901581,0.00981151033192873,-0.0819048285484314,-0.03281126916408539,0.014095894061028957,-0.04469318315386772,-0.022802192717790604,-0.020792441442608833,-0.04847302287817001,0.020903946831822395,0.03640871122479439,2,0.728773832321167,4
126,7.331250231834154,22.043958272199227,0.009804058820009232,-0.08189547806978226,-0.032872915267944336,0.014124304056167603,-0.04498758539557457,-0.023124687373638153,-0.021108025684952736,-0.049505457282066345,0.021493444219231606,0.03635536879301071,2,0.7287539839744568,4
127,7.7634140549160815,22.275517324471725,0.009885791689157486,-0.08263358473777771,-0.03323766216635704,0.014282887801527977,-0.045707251876592636,-0.02367524616420269,-0.021633341908454895,-0.051048703491687775,0.02231515757739544,0.03663172945380211,2,0.7321451306343079,4
128,7.195923155507574,22.384967617191762,0.009740070439875126,-0.08145121484994888,-0.032806359231472015,0.014098837971687317,-0.04525809362530708,-0.023562101647257805,-0.021544912829995155,-0.051048748195171356,0.022417861968278885,0.036074504256248474,2,0.7267716526985168,4
129,7.061371162333871,22.468167467840743,0.00983456801623106,-0.08222536742687225,-0.03309911489486694,0.01422403659671545,-0.045599911361932755,-0.0236893929541111,-0.021655183285474777,-0.05122305080294609,0.022452471777796745,0.03643177077174187,2,0.7302920818328857,4
130,7.173235083144341,22.658237459244845,0.009796124882996082,-0.08182527124881744,-0.032840546220541,0.014110169373452663,-0.044931475073099136,-0.023089168593287468,-0.021075192838907242,-0.049423716962337494,0.021458538249135017,0.036327678710222244,2,0.7284334897994995,4
131,7.324661897645002,22.777013105890063,0.009812596254050732,-0.08196687698364258,-0.03290192037820816,0.014136669225990772,-0.045030318200588226,-0.023151984438300133,-0.02113405615091324,-0.04958254098892212,0.0215375404804945,0.03638710826635361,2,0.7290799021720886,4
132,7.602254045573866,23.326922922188892,0.009811094962060452,-0.08200632035732269,-0.03298213332891464,0.014173009432852268,-0.045349545776844025,-0.023490576073527336,-0.02146521396934986,-0.05066560581326485,0.022159328684210777,0.03635651245713234,2,0.7292830348014832,4
133,8.548070148028032,23.609068007091913,0.009915631264448166,-0.08246632665395737,-0.03265981003642082,0.014019961468875408,-0.04329875111579895,-0.021153509616851807,-0.019174501299858093,-0.04316025972366333,0.017892006784677505,0.0369441881775856,2,0.731216311454773,4
134,8.930861083506754,23.650021151536574,0.009958617389202118,-0.08282538503408432,-0.0328032411634922,0.014081556349992752,-0.04348943382501602,-0.021241717040538788,-0.01925337128341198,-0.04331779107451439,0.017943041399121284,0.037103649228811264,2,0.7328541874885559,4
135,8.023772085292158,23.882233185767213,0.009922012686729431,-0.08291735500097275,-0.033328112214803696,0.014321191236376762,-0.045758940279483795,-0.02364690788090229,-0.021600844338536263,-0.05088764801621437,0.0222075954079628,0.03677548095583916,2,0.7334336638450623,4
136,8.207277282367558,24.073143863655726,0.009951004758477211,-0.0830855593085289,-0.03330455347895622,0.01430844608694315,-0.04543600231409073,-0.02324708178639412,-0.021206986159086227,-0.049570560455322266,0.021447917446494102,0.03691886365413666,2,0.7341709733009338,4
137,8.36131142829687,23.99594745581918,0.00993298925459385,-0.0826440081000328,-0.03276972100138664,0.01406833715736866,-0.04356333985924721,-0.021367646753787994,-0.019378425553441048,-0.04374128207564354,0.018182169646024704,0.03699276223778725,2,0.7320365309715271,4
138,7.86356347929497,24.15334663678311,0.00993296317756176,-0.08302707225084305,-0.033395253121852875,0.014350628480315208,-0.04592416435480118,-0.023790983483195305,-0.02173963002860546,-0.051312677562236786,0.022439664229750633,0.0368068553507328,2,0.7339438199996948,4
139,7.478642355303362,23.620521731646395,0.009932858869433403,-0.08296088874340057,-0.0332878902554512,0.014302194118499756,-0.045516397804021835,-0.02336694300174713,-0.02132575213909149,-0.04997111111879349,0.021676117554306984,0.03683806583285332,2,0.7336121201515198,4
140,7.408201351867421,22.87593374831446,0.009816399775445461,-0.08197201043367386,-0.03287135064601898,0.014122599735856056,-0.044882047921419144,-0.022987179458141327,-0.020972372964024544,-0.04904734343290329,0.021227950230240822,0.03641378879547119,2,0.7290918827056885,4
141,8.093926797883471,22.66177444356738,0.00994572788476944,-0.08312425017356873,-0.03342213109135628,0.01436190027743578,-0.045920539647340775,-0.023753678426146507,-0.021701032295823097,-0.05115589499473572,0.02233731746673584,0.036858901381492615,2,0.7343833446502686,4
142,8.123276759911953,22.256046580556408,0.009889035485684872,-0.08265065401792526,-0.033232446759939194,0.014280316419899464,-0.045660752803087234,-0.023618798702955246,-0.02157766744494438,-0.05086106061935425,0.022205568850040436,0.03664834797382355,2,0.7322189211845398,4
143,8.61036555529667,22.6425236174709,0.009840645827353,-0.08226404339075089,-0.03309795260429382,0.01422322727739811,-0.045545753091573715,-0.02361854538321495,-0.02158496156334877,-0.05098509415984154,0.022313497960567474,0.036461226642131805,2,0.7304614186286926,4
144,9.04269185770951,22.87688658632744,0.009997231885790825,-0.08356530219316483,-0.033611979335546494,0.014443829655647278,-0.04622194543480873,-0.023942667990922928,-0.021877862513065338,-0.05162955820560455,0.02257182076573372,0.03704503923654556,2,0.7364065051078796,4
145,9.58488947135031,23.48123758282749,0.009888289496302605,-0.08244285732507706,-0.03290071710944176,0.014130712486803532,-0.04441753402352333,-0.022348549216985703,-0.020340541377663612,-0.04690634459257126,0.019989119842648506,0.036743588745594025,2,0.7311860918998718,4
146,10.000503595055383,23.727716227642322,0.00992355216294527,-0.08266236633062363,-0.032896701246500015,0.014126252382993698,-0.04411600902676582,-0.021952783688902855,-0.019949372857809067,-0.04557812586426735,0.01921398751437664,0.036910418421030045,2,0.7321578860282898,4
147,10.12790410500993,24.031591691866886,0.00990323256701231,-0.08223060518503189,-0.03240201994776726,0.013904379680752754,-0.04241934418678284,-0.020269092172384262,-0.01831318810582161,-0.040394701063632965,0.016328461468219757,0.036961983889341354,2,0.7300910949707031,4
148,10.32592297306399,24.020403461968584,0.00997558981180191,-0.08292368799448013,-0.03278961405158043,0.014074058271944523,-0.043299492448568344,-0.021004460752010345,-0.019019458442926407,-0.04253034293651581,0.017485888674855232,0.037187278270721436,2,0.7332869172096252,4
149,10.534342927495237,23.85751374378918,0.010011275298893452,-0.08331508189439774,-0.033060695976018906,0.0141938840970397,-0.04403354972600937,-0.021672051399946213,-0.019664522260427475,-0.044528283178806305,0.018583478406071663,0.03727482259273529,2,0.7351110577583313,4
150,10.717755246235587,23.562281500512512,0.010030459612607956,-0.08374551683664322,-0.0335647314786911,0.014420082792639732,-0.04577506333589554,-0.023405084386467934,-0.02134905755519867,-0.049870386719703674,0.02155994437634945,0.03721524029970169,2,0.7371901869773865,4
151,11.022158909232962,23.454481915269927,0.010021056979894638,-0.08373402059078217,-0.03364282101392746,0.014456001110374928,-0.04614528268575668,-0.023806901648640633,-0.021741829812526703,-0.05114636942744255,0.022282926365733147,0.03714772313833237,2,0.7371665835380554,4
152,11.07291220470846,22.977736018662355,0.010068610310554504,-0.08414120972156525,-0.033818311989307404,0.014531755819916725,-0.0464237742125988,-0.023980461061000824,-0.02190406620502472,-0.051577117294073105,0.022493643686175346,0.0373193696141243,2,0.7390381097793579,4
153,11.272839852267174,22.87813718726347,0.010062835179269314,-0.08410193771123886,-0.03381367027759552,0.014530054293572903,-0.04645305871963501,-0.02402452565729618,-0.02194790355861187,-0.0517294742166996,0.022583724930882454,0.03729359060525894,2,0.7388619184494019,4
154,10.763956342827116,22.622020528842548,0.010046874172985554,-0.08399167656898499,-0.033798567950725555,0.014524322003126144,-0.046527326107025146,-0.024142317473888397,-0.022065551951527596,-0.052146658301353455,0.022835195064544678,0.03722299262881279,2,0.7383674383163452,4
155,10.644266453939508,22.585381256450592,0.010034464299678802,-0.08389522135257721,-0.033768948167562485,0.014511819928884506,-0.04651613533496857,-0.0241605993360281,-0.022085335105657578,-0.052234578877687454,0.022893698886036873,0.03717338666319847,2,0.737928569316864,4
156,10.384565827461723,22.52499842433452,0.010068647563457489,-0.08416255563497543,-0.03385316953063011,0.014547434635460377,-0.046556342393159866,-0.02411811053752899,-0.022038506343960762,-0.05201238766312599,0.022741099819540977,0.03730916604399681,2,0.739145815372467,4
157,9.877822000908113,22.304879939577617,0.010014434345066547,-0.08372121304273605,-0.03369016945362091,0.014477810822427273,-0.04637878015637398,-0.024063944816589355,-0.02199365384876728,-0.05197061225771904,0.022753562778234482,0.0371025949716568,2,0.7371268272399902,4
158,9.779924014673789,22.10015720670258,0.009968952275812626,-0.08326514810323715,-0.03341328725218773,0.014356180094182491,-0.04569626227021217,-0.023463094606995583,-0.021413741633296013,-0.05017669126391411,0.02176233008503914,0.03697045147418976,2,0.7350043058395386,4
159,10.042328564606285,21.90267060167262,0.009966854937374592,-0.08326543867588043,-0.03343530744314194,0.01436619646847248,-0.0457952655851841,-0.02356817200779915,-0.021516328677535057,-0.05050572752952576,0.021946394816040993,0.03695403039455414,2,0.7350131273269653,4
0,-12.795937238032009,-6.95985244078535,-0.03769046068191528,0.0028777632396668196,0.07823114842176437,-0.051379866898059845,-0.07156158238649368,-0.08144433051347733,0.08392201364040375,0.049297627061605453,0.03889881446957588,0.04387545958161354,1,2.747455619100947e-05,8
1,-12.4451958781223,-6.555400984080256,-0.03754303604364395,0.002867247676476836,0.07798411697149277,-0.051219671964645386,-0.07143131643533707,-0.08146004378795624,0.0839591771364212,0.04939783364534378,0.03904099017381668,0.04369448870420456,1,0.001630527200177312,8
2,-11.981912581282588,-6.177779783639664,-0.03662330284714699,0.0027945213951170444,0.07579988241195679,-0.049775950610637665,-0.06898730248212814,-0.07787466794252396,0.08015193790197372,0.046773046255111694,0.036629416048526764,0.042665064334869385,1,0.013133157044649124,8
3,-11.564990801833126,-5.655560138040525,-0.03565680980682373,0.0027164362836629152,0.07328198105096817,-0.048105329275131226,-0.06586594134569168,-0.07286471128463745,0.07478442788124084,0.04293446242809296,0.03300270065665245,0.04161610081791878,1,0.02588173747062683,8
4,-11.297142659927095,-4.990243058675719,-0.034785039722919464,0.0026438292115926743,0.07078364491462708,-0.046441640704870224,-0.06248335912823677,-0.06708303838968277,0.06855875253677368,0.03837636485695839,0.02863273024559021,0.04070454463362694,1,0.03806957229971886,8
5,-10.908155314815563,-4.363386736314062,-0.034048695117235184,0.0025762352161109447,0.0683692917227745,-0.04482562467455864,-0.05883704870939255,-0.060478005558252335,0.06144104152917862,0.03302086889743805,0.023464957252144814,0.03998938202857971,1,0.04936319962143898,8
6,-10.528292505705094,-3.6150651272655727,-0.033449798822402954,0.0025123986415565014,0.06589400768280029,-0.04315723106265068,-0.05457368865609169,-0.052309684455394745,0.052626803517341614,0.026266392320394516,0.016933847218751907,0.03949618339538574,1,0.06032558158040047,8
7,-10.091869930909363,-2.9403876524555357,-0.03298739343881607,0.0024437876418232918,0.06355343014001846,-0.04156849533319473,-0.05008809641003609,-0.04355224594473839,0.04326530918478966,0.018908565863966942,0.009920190088450909,0.03921911120414734,1,0.07051251828670502,8
8,-9.623191843088803,-2.1625532980427153,-0.03233760967850685,0.00232696277089417,0.0603296160697937,-0.03937496617436409,-0.043772418051958084,-0.03147934749722481,0.030540820211172104,0.008727720938622952,0.00044347389484755695,0.03887234628200531,1,0.08494848012924194,8
9,-9.1195575162656,-1.517021526224955,-0.031866125762462616,0.0021832571364939213,0.058040324598550797,-0.037800226360559464,-0.03874451294541359,-0.022205809131264687,0.02119903266429901,0.0005706153460778296,-0.006774455308914185,0.03875840827822685,1,0.09576479345560074,8
10,-8.594113942159787,-1.117848890522033,-0.031055213883519173,0.0018594714347273111,0.05581306293606758,-0.036242567002773285,-0.033275824040174484,-0.013387142680585384,0.013540023006498814,-0.008299511857330799,-0.01386573538184166,0.038520846515893936,1,0.10870866477489471,8
11,-7.872140294710698,-0.7610513890924657,-0.02992253564298153,0.0013768143253400922,0.0532141849398613,-0.034409891813993454,-0.02658405341207981,-0.003390432335436344,0.005580986384302378,-0.018815770745277405,-0.02174181118607521,0.03819778934121132,1,0.12505781650543213,8
12,-7.184801715931322,-0.4015311130060478,-0.028610659763216972,0.000802217866294086,0.05071473866701126,-0.032633326947689056,-0.019885221496224403,0.00580963771790266,-0.0009160709450952709,-0.029109153896570206,-0.028940929099917412,0.03779475390911102,1,0.14229324460029602,8
13,-6.489813263277563,-0.05516015879478199,-0.027186043560504913,-5.1752325816778466e-05,0.04900936409831047,-0.03132743388414383,-0.012597110122442245,0.01484494935721159,-0.005345373880118132,-0.041299909353256226,-0.0367945097386837,0.03778032213449478,1,0.1596701294183731,8
14,-5.901598146557175,0.20415436649958407,-0.02557375468313694,-0.0011711291735991836,0.048315275460481644,-0.03065239079296589,-0.005693734157830477,0.02162785269320011,-0.005693131126463413,-0.05327490717172623,-0.043461572378873825,0.0379730761051178,1,0.17679865658283234,8
15,-5.3296873576535395,0.4161139662947675,-0.02430954948067665,-0.002076369244605303,0.04783850908279419,-0.030163299292325974,-0.00038402481004595757,0.026293883100152016,-0.005349206738173962,-0.06150605529546738,-0.04742887616157532,0.038193173706531525,1,0.19024154543876648,8
16,-4.825739880387251,0.6060867608613267,-0.02337801083922386,-0.002799426671117544,0.04765772074460983,-0.02990536391735077,0.0034734064247459173,0.029074404388666153,-0.004288333002477884,-0.06663911044597626,-0.04922100529074669,0.03847995772957802,1,0.19993296265602112,8
17,-4.279909599245086,0.7420194557606804,-0.022080274298787117,-0.003682703012600541,0.04709913954138756,-0.029372042044997215,0.0083655696362257,0.03258995711803436,-0.0031975882593542337,-0.07280085980892181,-0.05131976306438446,0.03861626237630844,1,0.21362806856632233,8
18,-3.632216933358008,0.8980227154052921,-0.020464947447180748,-0.004801042377948761,0.046421460807323456,-0.028717828914523125,0.014283363707363605,0.03617851063609123,-0.001306785037741065,-0.07883753627538681,-0.052365757524967194,0.038845714181661606,1,0.23063413798809052,8
19,-2.8494494080354094,1.0013711770387583,-0.01853271573781967,-0.0062147099524736404,0.04567889869213104,-0.027963409200310707,0.021546710282564163,0.0401238352060318,0.0012222217628732324,-0.08488037437200546,-0.052334412932395935,0.03931775689125061,1,0.25125548243522644,8
20,-2.1815206860827154,1.0384121656656702,-0.01716388203203678,-0.007207161281257868,0.04507555812597275,-0.027381204068660736,0.02652604691684246,0.042426057159900665,0.0030889238696545362,-0.08784639090299606,-0.05125313252210617,0.039654046297073364,1,0.2659214735031128,8
21,-1.5634579509039337,1.0595285880900491,-0.01560162752866745,-0.00830838643014431,0.04426657781004906,-0.026646403595805168,0.0318952240049839,0.04441393166780472,0.005241386592388153,-0.08962751179933548,-0.04888414219021797,0.039992645382881165,1,0.2826293408870697,8
22,-0.7428421483717236,1.0611627326023585,-0.013249487616121769,-0.009910529479384422,0.04282016307115555,-0.025405120104551315,0.0395103357732296,0.046600475907325745,0.008250029757618904,-0.09006369113922119,-0.04394539073109627,0.04041900113224983,1,0.3078560531139374,8
23,0.04708345903228664,1.0539724211484687,-0.011072387918829918,-0.011257111094892025,0.04113317281007767,-0.024061687290668488,0.04566798731684685,0.0474400520324707,0.010799192823469639,-0.08773082494735718,-0.03788989409804344,0.04054882749915123,5,0.3310612440109253,6
24,0.7528154918094404,1.0613794291740335,-0.009324904531240463,-0.012266259640455246,0.03957156836986542,-0.02286669611930847,0.05007699877023697,0.04741853475570679,0.012635349296033382,-0.08418553322553635,-0.03222969174385071,0.040516167879104614,1,0.349629282951355,8
25,1.4057100661725903,1.0544880920187818,-0.007403740659356117,-0.013311965391039848,0.03766778111457825,-0.021447952836751938,0.054384905844926834,0.04668848589062691,0.01442647073417902,-0.07864829152822495,-0.025310371071100235,0.04036884382367134,5,0.36998450756073,6
26,2.2020511256773454,1.2263748451233256,-0.005606647580862045,-0.014228751882910728,0.035721056163311005,-0.020028771832585335,0.057921648025512695,0.04541320353746414,0.015888545662164688,-0.07216496020555496,-0.018371907994151115,0.04011965170502663,5,0.3889874815940857,6
27,2.8148062286811015,1.2007467790338546,-0.004195571877062321,-0.014897727407515049,0.03402942419052124,-0.018825972452759743,0.060209669172763824,0.04388703405857086,0.016837580129504204,-0.06591860204935074,-0.012644915841519833,0.03980955109000206,5,0.4038548171520233,6
28,3.566813228026938,1.0787662925158241,-0.0024534889962524176,-0.01570146158337593,0.03181742504239082,-0.017275789752602577,0.06267008930444717,0.041660893708467484,0.017874889075756073,-0.05739528685808182,-0.005498495884239674,0.03934409096837044,5,0.42225053906440735,6
29,4.077916620980262,1.0203572068038846,-0.0012016870314255357,-0.016155576333403587,0.03010745346546173,-0.016091903671622276,0.06397037953138351,0.039515312761068344,0.018336312845349312,-0.05063565447926521,-0.00013488883269019425,0.0388798862695694,5,0.4353173077106476,6
30,4.760503956095584,0.8571238250402574,0.0003535351133905351,-0.016832200810313225,0.027909765020012856,-0.014590012840926647,0.06542277336120605,0.03681137412786484,0.01894928514957428,-0.04146508499979973,0.0062732635997235775,0.03833603858947754,5,0.45178157091140747,6
31,5.33402340394548,0.6961289046931483,0.0017527719028294086,-0.017286505550146103,0.026117665693163872,-0.013317784294486046,0.06673277169466019,0.0338708721101284,0.019119180738925934,-0.03357313945889473,0.012463088147342205,0.03801790997385979,5,0.4663509130477905,6
32,5.998510548745785,0.3924263819386791,0.0036601086612790823,-0.01798391155898571,0.023728787899017334,-0.011613231152296066,0.068454809486866,0.029722964391112328,0.01925674080848694,-0.02248384617269039,0.02065451443195343,0.03774882107973099,5,0.4863683879375458,6
33,6.483899931064562,0.16138592259957404,0.004746562335640192,-0.018282834440469742,0.022442610934376717,-0.010672935284674168,0.0693863183259964,0.027126023545861244,0.019133256748318672,-0.016491031274199486,0.025389447808265686,0.03764244541525841,5,0.4976440370082855,6
34,6.844024583498999,-0.12405548361192031,0.0056336200796067715,-0.018459202721714973,0.021468089893460274,-0.009938330389559269,0.07016178965568542,0.024863295257091522,0.018896227702498436,-0.011913500726222992,0.029327278956770897,0.037610363215208054,5,0.5067499279975891,6
35,7.102286194432425,-0.4597738858462582,0.006412328686565161,-0.018859555944800377,0.020510561764240265,-0.009257919155061245,0.07073908299207687,0.02312091737985611,0.018902307376265526,-0.007038833573460579,0.03212149068713188,0.03764667361974716,5,0.5151038765907288,6
36,7.299040678479163,-0.8231015732994056,0.007330041844397783,-0.018608253449201584,0.01982293650507927,-0.008630228228867054,0.07169786095619202,0.02017475664615631,0.01807521842420101,-0.0040935552679002285,0.03697273135185242,0.03770793601870537,5,0.5238776803016663,6
37,7.412881100335206,-1.0838801746381108,0.007905250415205956,-0.018446534872055054,0.019380394369363785,-0.008231095969676971,0.07223597913980484,0.018293291330337524,0.017528187483549118,-0.0022207756992429495,0.03991970792412758,0.037740495055913925,5,0.5293883085250854,6
38,7.594610402289755,-1.5050670562221173,0.008753628470003605,-0.016647370532155037,0.019609810784459114,-0.007982607930898666,0.07379478961229324,0.013736659660935402,0.015104678459465504,-0.00532003166154027,0.04825972393155098,0.03769701346755028,5,0.5354570150375366,6
39,7.682039338532645,-1.9371226690029746,0.009363504126667976,-0.01538459025323391,0.019885115325450897,-0.007861029356718063,0.07500123232603073,0.010474162176251411,0.013302824459969997,-0.00785228330641985,0.053988128900527954,0.0378229133784771,5,0.5399656295776367,6
40,7.6889333884277935,-2.2899140176189547,0.009866591542959213,-0.014539538882672787,0.020025478675961494,-0.007730995770543814,0.07583438605070114,0.007987857796251774,0.0119702173396945,-0.009258395992219448,0.057877764105796814,0.03798452764749527,5,0.5439794063568115,6
41,7.678651631402376,-2.830393684653841,0.010776735842227936,-0.013558976352214813,0.020037207752466202,-0.00740934070199728,0.07723870873451233,0.004186884965747595,0.010166212916374207,-0.009878397919237614,0.06361280381679535,0.038368966430425644,5,0.5519787669181824,6
42,7.734437770061786,-3.246531643483284,0.011599071323871613,-0.012905649840831757,0.019876934587955475,-0.0070500848814845085,0.07824326306581497,0.0010336579289287329,0.008775553666055202,-0.00940503366291523,0.06777031719684601,0.03870370239019394,5,0.5595260262489319,6
43,7.732337725789847,-3.7383361813243856,0.012607833370566368,-0.012031440623104572,0.019705232232809067,-0.0066194916144013405,0.07932431995868683,-0.002922456944361329,0.006948538590222597,-0.009036814793944359,0.07244604825973511,0.03912253677845001,5,0.5687605142593384,6
44,7.801666962054241,-4.4288044425473325,0.013898693956434727,-0.010831071063876152,0.019506126642227173,-0.006075680255889893,0.08055470883846283,-0.008092939853668213,0.004479978233575821,-0.008791171945631504,0.07806767523288727,0.039654690772295,5,0.5806106328964233,6
45,7.86175195222083,-4.939842155834334,0.015074231661856174,-0.009693635627627373,0.01931738294661045,-0.005577392876148224,0.08145789057016373,-0.01281648688018322,0.0021599200554192066,-0.008626236580312252,0.08250261843204498,0.04013507068157196,5,0.5914663076400757,6
46,7.942205698083857,-5.496713723190691,0.016458826139569283,-0.008270911872386932,0.019034788012504578,-0.004960518330335617,0.08212440460920334,-0.01843542791903019,-0.0006810606573708355,-0.008419296704232693,0.08679299056529999,0.04062929004430771,5,0.6043223142623901,6
47,8.039201956192418,-6.150693946750041,0.01796102337539196,-0.006649778690189123,0.01864626631140709,-0.004251341335475445,0.08240877836942673,-0.024565832689404488,-0.0038538079243153334,-0.008107488974928856,0.09044227749109268,0.04107581451535225,5,0.6183940172195435,6
48,8.117632946055583,-6.745648390707436,0.01923488639295101,-0.005245175678282976,0.01826457306742668,-0.0036254595033824444,0.08239445090293884,-0.029763096943497658,-0.006580048706382513,-0.007743433117866516,0.09290330857038498,0.04140721634030342,5,0.630458652973175,6
49,8.196614095544453,-7.325880826253533,0.020688891410827637,-0.003557696007192135,0.017716314643621445,-0.0028595924377441406,0.0817689523100853,-0.0356033593416214,-0.009737297892570496,-0.00716472277417779,0.09411462396383286,0.04167703911662102,5,0.6443259119987488,6
50,8.269592318704571,-7.8865416964187895,0.02215021289885044,-0.0017878541257232428,0.017068488523364067,-0.002045902656391263,0.08061929792165756,-0.04137132689356804,-0.012935788370668888,-0.006449189968407154,0.09396781027317047,0.04185296595096588,5,0.6583985686302185,6
51,8.346147537308045,-8.490243259280989,0.02362806349992752,8.520857954863459e-05,0.016319962218403816,-0.0011812618467956781,0.07892608642578125,-0.04706743359565735,-0.01618192531168461,-0.005629084538668394,0.09241990745067596,0.0419343039393425,5,0.6727771759033203,6
52,8.42709284643437,-9.114712311533864,0.025307772681117058,0.002310544718056917,0.015355119481682777,-0.0001520118094049394,0.07632274925708771,-0.05323532596230507,-0.019814902916550636,-0.004582903813570738,0.08877520263195038,0.041916556656360626,6,0.6893107891082764,3
53,8.45892344854804,-9.688918728154905,0.026548530906438828,0.00403347983956337,0.014548917300999165,0.0006472083041444421,0.07388181984424591,-0.05760129913687706,-0.022475466132164,-0.0037157954648137093,0.08472880721092224,0.04180792719125748,6,0.7016677856445312,3
54,8.494200994880508,-10.271230991069942,0.027864238247275352,0.005913448985666037,0.013616057112812996,0.001506708562374115,0.07084763795137405,-0.061903733760118484,-0.025190085172653198,-0.002725581405684352,0.07910996675491333,0.04163279011845589,6,0.7149117588996887,3
55,8.501074468407085,-10.774281827167774,0.029062431305646896,0.007681447546929121,0.012701382860541344,0.00233091926202178,0.0676218718290329,-0.06547289341688156,-0.02754407934844494,-0.001756194862537086,0.07271143049001694,0.0414084792137146,6,0.7271068096160889,3
