smp_names,X_draw_graph_fr001of002,X_draw_graph_fr002of002,louvain_groups,X_diffmap001of009,X_diffmap002of009,X_diffmap003of009,X_diffmap004of009,X_diffmap005of009,X_diffmap006of009,X_diffmap007of009,X_diffmap008of009,X_diffmap009of009,X_diffmap0,aga_groups
187,-153.3931064714888,-385.5351833820945,9,0.0003761857806239277,0.04042026773095131,-0.004927083384245634,-0.015704762190580368,-0.04124254733324051,-0.0038742339238524437,0.05789100378751755,-0.04762625694274902,0.0010294573148712516,-0.0017626503249630332,6
188,-187.28148950943918,-380.85320314624266,9,0.00037189910653978586,0.03995966166257858,-0.0030698669143021107,-0.016669606789946556,-0.03846164047718048,-0.0031740826088935137,0.060752030462026596,-0.04543911665678024,0.0028062209021300077,-0.001742563908919692,6
189,-200.7346133856275,-385.3272079443384,9,0.0003682051901705563,0.03956274315714836,-0.001904452801682055,-0.01725214533507824,-0.03653402999043465,-0.0027242274954915047,0.06212935224175453,-0.043686892837285995,0.0039206272922456264,-0.0017252549296244979,6
190,-226.20732827963872,-383.12426907426186,9,0.0003624783712439239,0.038947392255067825,-0.0002763414813671261,-0.0179132092744112,-0.03383517637848854,-0.002086798893287778,0.0638703852891922,-0.0407760888338089,0.005343589931726456,-0.0016984203830361366,6
191,-247.26002321319467,-383.0294656344163,9,0.0003583142824936658,0.03849996626377106,0.0011213542893528938,-0.018508367240428925,-0.03150596469640732,-0.0015379516407847404,0.06517976522445679,-0.03795371204614639,0.006529133301228285,-0.001678908709436655,6
192,-269.8437899687747,-375.5528534559381,9,0.0003555857401806861,0.038206763565540314,0.0029784259386360645,-0.019150560721755028,-0.028745314106345177,-0.0008116731769405305,0.06703570485115051,-0.033483732491731644,0.007796554360538721,-0.0016661224653944373,6
193,-284.28017855036217,-377.49761540108267,9,0.0003535760333761573,0.03799081966280937,0.004096644930541515,-0.019549667835235596,-0.027009449899196625,-0.00037234590854495764,0.06799763441085815,-0.03072522021830082,0.00856583472341299,-0.0016567056300118566,6
194,-293.0557120097629,-374.0993969206815,9,0.00035322573967278004,0.03795317932963371,0.005018909461796284,-0.019585764035582542,-0.025899546220898628,-7.9160017776303e-06,0.06895957142114639,-0.027804864570498466,0.008851475082337856,-0.0016550639411434531,6
195,-307.9401054005644,-378.0646530119237,9,0.000353931391146034,0.03802899271249771,0.005875916685909033,-0.020031550899147987,-0.024682331830263138,0.00031673748162575066,0.06972920894622803,-0.025713399052619934,0.009417693130671978,-0.0016583696706220508,6
196,-322.59948828573704,-375.815900565992,9,0.00035314937122166157,0.0379449687898159,0.006712748669087887,-0.019640205428004265,-0.02390352450311184,0.0006590379634872079,0.07065489888191223,-0.02231968753039837,0.009305400773882866,-0.0016547057311981916,6
197,-334.50308846819365,-374.43549036944637,9,0.00035400979686528444,0.038037415593862534,0.0073512885719537735,-0.019424935802817345,-0.02340693026781082,0.0009116941946558654,0.07146487385034561,-0.01982567459344864,0.009217753075063229,-0.0016587370773777366,6
198,-332.98616215674656,-358.57088865707595,9,0.0003534420975483954,0.037976425141096115,0.008162465877830982,-0.01790093630552292,-0.02348431386053562,0.0012687656562775373,0.07295681536197662,-0.014674688689410686,0.008105037733912468,-0.001656077685765922,6
199,-333.7365670607558,-345.41648692052365,9,0.0003543569182511419,0.03807472810149193,0.008975791744887829,-0.016262099146842957,-0.02379477582871914,0.001621569273993373,0.07461180537939072,-0.009295804426074028,0.006801839452236891,-0.0016603649128228426,6
200,-331.3615505881977,-335.8342726066897,9,0.00035630736965686083,0.038284312933683395,0.009648122824728489,-0.015369782224297523,-0.023836737498641014,0.0018963405163958669,0.07578038424253464,-0.005563371814787388,0.006055357865989208,-0.001669504796154797,6
201,-326.23690775131234,-328.5963215052898,9,0.0003595010202843696,0.03862747177481651,0.010424621403217316,-0.014619102701544762,-0.023784464225172997,0.0022022034972906113,0.07705727219581604,-0.0017201895825564861,0.005395971238613129,-0.0016844695201143622,6
202,-336.7307516273505,-327.7183408659662,9,0.00036260875640437007,0.038961391896009445,0.01122959703207016,-0.013966892845928669,-0.02359429933130741,0.0025157853960990906,0.07815675437450409,0.0020506498403847218,0.004818625748157501,-0.0016990313306450844,6
203,-335.8752752093995,-315.7513363479174,9,0.0003660467336885631,0.039330802857875824,0.012164200656116009,-0.013154588639736176,-0.023361431434750557,0.002879658481106162,0.07925479859113693,0.0065075065940618515,0.004087836481630802,-0.0017151407664641738,6
204,-339.2502541066809,-308.2915944015821,9,0.00037017156137153506,0.03977401927113533,0.013320543803274632,-0.012124820612370968,-0.02304079197347164,0.003327910089865327,0.08039703220129013,0.012018774636089802,0.0031504989601671696,-0.0017344688531011343,6
205,-348.5141566527841,-308.0853947877154,9,0.0003741625987458974,0.04020285978913307,0.014444109052419662,-0.011102434247732162,-0.022726956754922867,0.0037627341225743294,0.08142177760601044,0.017394812777638435,0.0022129351273179054,-0.0017531698103994131,6
206,-349.7063439837305,-295.96492653269627,9,0.0003789897891692817,0.040721531957387924,0.015923626720905304,-0.009674306027591228,-0.02226603962481022,0.004333092365413904,0.08240801841020584,0.024481484666466713,0.0009085498168133199,-0.001775788376107812,6
207,-355.13940878402474,-286.52865170824253,9,0.00038298749132081866,0.04115108400583267,0.01739652454853058,-0.00816951971501112,-0.021709024906158447,0.004899946041405201,0.08293277770280838,0.03154456615447998,-0.0004488611884880811,-0.0017945204162970185,6
208,-355.331241657974,-276.5955655069874,9,0.00038604706060141325,0.04147983714938164,0.018772361800074577,-0.006709895096719265,-0.021104469895362854,0.005428844131529331,0.08308368921279907,0.038122329860925674,-0.0017457655631005764,-0.001808856730349362,6
209,-361.93667376833565,-268.4003452939564,9,0.00038834434235468507,0.04172668606042862,0.020110944285988808,-0.0052392794750630856,-0.020412657409906387,0.005939642898738384,0.08277784287929535,0.044386837631464005,-0.0030234267469495535,-0.001819621422328055,6
210,-359.965727258527,-257.53723640908066,9,0.0003898490685969591,0.04188837483525276,0.021505851298570633,-0.003625031327828765,-0.019573049619793892,0.0064665451645851135,0.08190123736858368,0.05070620775222778,-0.004373643547296524,-0.0018266723491251469,6
211,-359.0603069309241,-243.18896648655158,10,0.0003906716301571578,0.04197676479816437,0.022979268804192543,-0.0018511266680434346,-0.018589813262224197,0.007018707226961851,0.08053562790155411,0.05719306692481041,-0.005807696841657162,-0.0018305270932614803,3
212,-359.5112457161026,-225.65930171868663,10,0.00039075250970199704,0.04198545962572098,0.02447732537984848,2.6622450604918413e-05,-0.017478523775935173,0.007569861598312855,0.07856319099664688,0.06338012218475342,-0.007247165311127901,-0.0018309062579646707,3
213,-358.2077288259462,-211.4998929932475,10,0.000390137720387429,0.04191940277814865,0.025880467146635056,0.0018493166426196694,-0.01634293794631958,0.0080774100497365,0.07624664902687073,0.06883913278579712,-0.008575561456382275,-0.001828025677241385,3
214,-347.71752614337197,-202.99473042174708,10,0.00038889332790859044,0.041785698384046555,0.027060501277446747,0.0034468788653612137,-0.015294342301785946,0.008497827686369419,0.0738585889339447,0.07313981652259827,-0.009677194058895111,-0.0018221951322630048,3
215,-347.85121017592115,-186.14619766015116,10,0.00038735970156267285,0.04162091761827469,0.02831757254898548,0.00517388666048646,-0.014126056805253029,0.008935058489441872,0.07096830755472183,0.07722444832324982,-0.010785595513880253,-0.0018150093965232372,3
216,-335.8005632556756,-175.2012885509897,10,0.00038555890205316246,0.041427433490753174,0.029481498524546623,0.0068109347485005856,-0.012980089522898197,0.009323542937636375,0.067926786839962,0.08055385947227478,-0.011755479499697685,-0.0018065719632431865,3
217,-332.10949342092283,-164.36101097376866,10,0.0003838085103780031,0.04123935475945473,0.03051180951297283,0.008279244415462017,-0.011927084065973759,0.00965763907879591,0.06496833264827728,0.08307595551013947,-0.012553798966109753,-0.0017983702709898353,3
218,-327.8806737764776,-155.59977794456685,10,0.0003820055862888694,0.04104563593864441,0.03147798031568527,0.009675205685198307,-0.010901477187871933,0.009957129135727882,0.06193578243255615,0.08499063551425934,-0.01323437225073576,-0.0017899225931614637,3
219,-325.5378431517165,-140.7183646344204,10,0.0003798695688601583,0.04081612452864647,0.03243693336844444,0.011094425804913044,-0.00982761662453413,0.0102377999573946,0.05860980600118637,0.08642907440662384,-0.013843239285051823,-0.0017799141351133585,3
220,-316.283885077423,-142.1595272868413,10,0.00037835221155546606,0.04065309092402458,0.033201348036527634,0.012217863462865353,-0.008961721323430538,0.010430541820824146,0.05577732250094414,0.0869617760181427,-0.014218226075172424,-0.0017728046514093876,3
221,-306.3978970611061,-133.22783959415037,10,0.00037611275911331177,0.04041247069835663,0.03407549113035202,0.01354754064232111,-0.007898549549281597,0.01057165302336216,0.05223362147808075,0.08717282116413116,-0.014589330181479454,-0.0017623120220378041,3
222,-297.55937774944744,-124.99320374835433,10,0.0003738674276974052,0.040171217173337936,0.03479497507214546,0.014678707346320152,-0.0069664642214775085,0.010667377151548862,0.049024417996406555,0.08692210912704468,-0.014830682426691055,-0.001751791569404304,3
223,-289.63094011474,-119.92119028580063,10,0.00037120902561582625,0.03988558053970337,0.03547288849949837,0.015792714431881905,-0.006016554776579142,0.010732882656157017,0.04565694183111191,0.08624684065580368,-0.014995024539530277,-0.001739335828460753,3
224,-280.5586002521958,-119.31437136921521,10,0.000368748587789014,0.03962121903896332,0.03606237843632698,0.016778578981757164,-0.005148683208972216,0.010703093372285366,0.042514435946941376,0.08515562117099762,-0.015049601905047894,-0.001727807684801519,3
225,-271.9204250424085,-116.682017911422,10,0.00036623229971155524,0.039350852370262146,0.03665132448077202,0.0177706778049469,-0.004261081572622061,0.01061401329934597,0.03928259760141373,0.08381636440753937,-0.015058585442602634,-0.0017160174902528524,3
226,-265.2502860235732,-112.0896878896184,10,0.0003648855199571699,0.03920614719390869,0.037248533219099045,0.0186814796179533,-0.003432116936892271,0.010118884034454823,0.036514535546302795,0.0825466513633728,-0.015045278705656528,-0.0017097073141485453,3
227,-253.0440735361303,-110.14562859181844,10,0.00036376153002493083,0.039085377007722855,0.03794253244996071,0.019705060869455338,-0.002504624193534255,0.009496125392615795,0.033432550728321075,0.08094149827957153,-0.014988160692155361,-0.001704441150650382,3
228,-242.45289564005304,-99.14075337856721,10,0.00036383848055265844,0.039093662053346634,0.0388416163623333,0.020910438150167465,-0.001352441031485796,0.007778691593557596,0.030243583023548126,0.07927718758583069,-0.014939475804567337,-0.0017048027366399765,3
229,-232.71052861693715,-96.49819890679258,10,0.0003638159832917154,0.03909125179052353,0.039602916687726974,0.02193623036146164,-0.0004208167956676334,0.006785322446376085,0.027377966791391373,0.07758968323469162,-0.014846481382846832,-0.0017046979628503323,3
230,-230.33241567060202,-90.08651383695245,10,0.0003644147946033627,0.03915558382868767,0.04017951339483261,0.022666875272989273,0.0003014567191712558,0.005379179026931524,0.025573160499334335,0.07650592923164368,-0.014791272580623627,-0.0017075033392757177,3
231,-221.77876722537928,-89.00296504992549,10,0.000365635147318244,0.039286721497774124,0.04089871048927307,0.0235348641872406,0.00108205690048635,0.004182429518550634,0.02342844381928444,0.07510960847139359,-0.014695067889988422,-0.0017132223583757877,3
232,-214.41281017555673,-93.51654503171181,10,0.00036638922756537795,0.03936774656176567,0.041436754167079926,0.0241974089294672,0.0016743313753977418,0.0033745192922651768,0.02171562984585762,0.07393571734428406,-0.014603802934288979,-0.0017167557962238789,3
233,-207.4579899953004,-87.79079483531285,10,0.0003672066377475858,0.03945557028055191,0.04204690456390381,0.024960018694400787,0.002484984463080764,0.0013954854803159833,0.01991034857928753,0.07266265898942947,-0.014510038308799267,-0.0017205857438966632,3
234,-202.23674557082748,-82.05708863124467,10,0.0003685573465190828,0.03960070386528969,0.04263685643672943,0.025652393698692322,0.0032455078326165676,-0.0008298303582705557,0.018482808023691177,0.0716513991355896,-0.014440145343542099,-0.00172691501211375,3
235,-192.58148852985073,-88.00476992508733,10,0.0003694855549838394,0.03970044478774071,0.04310127720236778,0.02620639279484749,0.0038086185231804848,-0.0021596229635179043,0.017198795452713966,0.070657879114151,-0.014352330937981606,-0.0017312646377831697,3
236,-194.88222563625655,-75.81167801963238,10,0.00037089778925292194,0.039852190762758255,0.04344666004180908,0.026563158258795738,0.004254993982613087,-0.004032094031572342,0.016764065250754356,0.07036810368299484,-0.014344391413033009,-0.0017378821503371,3
237,-187.63327425700064,-71.06121669853283,10,0.00037219186197035015,0.039991240948438644,0.04388245567679405,0.027052216231822968,0.004821032285690308,-0.005955265369266272,0.015867134556174278,0.06960773468017578,-0.014274707064032555,-0.001743946224451065,3
238,-185.84238685233902,-63.942496038993625,10,0.0003738495579455048,0.040169354528188705,0.04429873824119568,0.02748471312224865,0.005332017317414284,-0.00793384574353695,0.015239525586366653,0.06904067099094391,-0.014221884310245514,-0.0017517133383080363,3
239,-177.83216632745965,-55.315113022768855,10,0.00037593996967189014,0.04039396718144417,0.044878292828798294,0.028105171397328377,0.006054439581930637,-0.010553049854934216,0.014190930873155594,0.06793227791786194,-0.014089708216488361,-0.001761508290655911,3
240,-179.16899843936355,-46.07253393816469,10,0.00037670190795324743,0.040475837886333466,0.04511052370071411,0.028364716097712517,0.006434254348278046,-0.012262614443898201,0.013852663338184357,0.06759293377399445,-0.0140590351074934,-0.0017650786321610212,3
241,-175.63836523841167,-33.115533043338125,10,0.00037844141479581594,0.0406627431511879,0.045565132051706314,0.0288473479449749,0.0070553189143538475,-0.014815771952271461,0.013118117116391659,0.06660184264183044,-0.013920356519520283,-0.0017732292180880904,3
242,-177.47598990455012,-16.93626771470865,10,0.00037975882878527045,0.04080429673194885,0.0459689162671566,0.029297713190317154,0.007670322898775339,-0.017374401912093163,0.012384782545268536,0.06559718400239944,-0.013779180124402046,-0.0017794023733586073,3
243,-171.73747912523066,-12.538338441350108,10,0.00038082353421486914,0.04091869667172432,0.046347521245479584,0.0297312680631876,0.008200686424970627,-0.019227027893066406,0.011486341245472431,0.06435465067625046,-0.013593184761703014,-0.001784391002729535,3
244,-165.0264836312373,-9.606614795665902,7,0.0003818047989625484,0.04102413356304169,0.04670320451259613,0.03014148585498333,0.008716381154954433,-0.02107243984937668,0.010621408931910992,0.0630480945110321,-0.013387936167418957,-0.00178898882586509,1
245,-163.481406437832,-2.691624516057699,7,0.0003829501220025122,0.041147198528051376,0.04716726765036583,0.03069041483104229,0.009434012696146965,-0.02369249425828457,0.009421897120773792,0.06112833693623543,-0.013078221119940281,-0.0017943554557859898,1
246,-154.76620436000104,4.982144075023849,7,0.0003847097104880959,0.041336264461278915,0.047900594770908356,0.031564414501190186,0.010600282810628414,-0.028012849390506744,0.0074766227044165134,0.05781272053718567,-0.012527154758572578,-0.001802600221708417,1
247,-150.07593005188662,14.018103802709414,7,0.0003852435329463333,0.04139362648129463,0.04842977598309517,0.03226732090115547,0.011648367159068584,-0.03200269117951393,0.005663937423378229,0.05431012809276581,-0.011914685368537903,-0.0018051017541438341,1
248,-142.56135422258237,24.71418755334859,7,0.00038500630762428045,0.041368141770362854,0.04893837496638298,0.03301551938056946,0.012854397296905518,-0.036645080894231796,0.0035123026464134455,0.04990103840827942,-0.01112675666809082,-0.0018039904534816742,1
249,-141.28006571638775,32.86776618553452,7,0.0003843494923785329,0.04129757359623909,0.049301475286483765,0.0335974283516407,0.01384671963751316,-0.040483444929122925,0.0016780170844867826,0.045896030962467194,-0.010393928736448288,-0.0018009130144491792,1
250,-135.84671909804973,38.46627229655039,7,0.0003836061805486679,0.041217703372240067,0.04948719963431358,0.03393460065126419,0.014461766928434372,-0.04287715256214142,0.0005070407059974968,0.04322096332907677,-0.009896717965602875,-0.0017974299844354391,1
251,-129.0379929169802,42.699208558231,7,0.00038283460889942944,0.041134804487228394,0.04961607605218887,0.03419287130236626,0.01495198905467987,-0.0447879359126091,-0.0004330982337705791,0.04110802337527275,-0.009507067501544952,-0.0017938148230314255,1
252,-136.392735284794,48.41792845603376,7,0.00038198402035050094,0.04104340821504593,0.04972872883081436,0.03443606570363045,0.015428618527948856,-0.046646926552057266,-0.0013736069668084383,0.03888421133160591,-0.009089323692023754,-0.0017898292280733585,1
253,-128.53098914367808,51.30813056624872,7,0.00038111332105472684,0.04094986617565155,0.04983095824718475,0.034666404128074646,0.01588798686861992,-0.04844366014003754,-0.0022843810729682446,0.03670249134302139,-0.008677700534462929,-0.001785749918781221,1
254,-131.04414744712878,59.950856629648065,7,0.0003804661682806909,0.04088032990694046,0.04990827292203903,0.0348399318754673,0.016235310584306717,-0.04980253800749779,-0.0029852273873984814,0.034942906349897385,-0.008340021595358849,-0.001782717532478273,1
255,-120.76698948159039,54.107041674549556,7,0.00037971214624121785,0.04079931229352951,0.04989953339099884,0.03490007296204567,0.016409745439887047,-0.05049703270196915,-0.00336318532936275,0.03399628773331642,-0.008159885182976723,-0.001779184560291469,1
256,-120.91425748901432,61.85499023101292,7,0.0003789761394727975,0.04072023555636406,0.049978382885456085,0.035084906965494156,0.01678747497498989,-0.05197805166244507,-0.004142589867115021,0.03193691000342369,-0.00775791984051466,-0.0017757361056283116,1
257,-130.39293024201916,67.8547781181052,7,0.000378206605091691,0.0406375490128994,0.049980681389570236,0.03516294062137604,0.016995614394545555,-0.052806492894887924,-0.0045991321094334126,0.03069487400352955,-0.007514412049204111,-0.001772130373865366,1
258,-122.17726126546333,69.74221178625893,7,0.0003774094220716506,0.04055189713835716,0.05002273991703987,0.035301223397254944,0.017306633293628693,-0.05403424799442291,-0.005266721826046705,0.02883145958185196,-0.0071448576636612415,-0.0017683951882645488,1
259,-112.27533946932107,67.61209901233725,7,0.00037664134288206697,0.040469370782375336,0.050015728920698166,0.03536585718393326,0.01749369315803051,-0.05478200316429138,-0.0056869457475841045,0.027650872245430946,-0.006911174859851599,-0.0017647964414209127,1
260,-121.09747656298005,80.3144848135129,7,0.00037544677616097033,0.04034102335572243,0.049993857741355896,0.03545094281435013,0.017761601135134697,-0.05585886910557747,-0.006304302252829075,0.02584225870668888,-0.006548818200826645,-0.0017591994255781174,1
261,-104.19431223726343,75.2484777649245,7,0.0003748919698409736,0.04028140380978584,0.05004188045859337,0.03557482734322548,0.01802702061831951,-0.05690709501504898,-0.006880012806504965,0.024129368364810944,-0.006202157121151686,-0.0017565996386110783,1
262,-110.96483853065321,82.80687411458449,7,0.0003742730768863112,0.040214911103248596,0.05002349615097046,0.03560905158519745,0.01815154403448105,-0.05741185322403908,-0.00718006631359458,0.023184653371572495,-0.006009095814079046,-0.001753699965775013,1
263,-116.95786466821193,92.08243627634955,7,0.0003734493220690638,0.04012639820575714,0.05003134906291962,0.03570128604769707,0.018394170328974724,-0.05838160589337349,-0.007731565739959478,0.02150481753051281,-0.005667900666594505,-0.0017498400993645191,1
264,-101.15345209380196,83.46218475840963,7,0.0003728336305357516,0.04006024822592735,0.05006399005651474,0.03580949455499649,0.018643833696842194,-0.05937444418668747,-0.008296523243188858,0.01969919539988041,-0.005295454990118742,-0.0017469553276896477,1
265,-108.95061528221844,92.21735699551478,7,0.00037282792618498206,0.040059637278318405,0.05015835911035538,0.03594730421900749,0.018877126276493073,-0.06028376892209053,-0.008786317892372608,0.018139315769076347,-0.004972120746970177,-0.001746928901411593,1
266,-95.75374183574657,89.2764729252216,7,0.00037262594560161233,0.040037937462329865,0.05026015266776085,0.03611510246992111,0.019181447103619576,-0.06147553026676178,-0.009433618746697903,0.01610391028225422,-0.004552226513624191,-0.0017459825612604618,1
267,-91.34164049420201,92.42377102746063,7,0.00037243307451717556,0.04001720994710922,0.05035780370235443,0.036276426166296005,0.019476406276226044,-0.06263279169797897,-0.010072781704366207,0.014011848717927933,-0.004116094205528498,-0.0017450784798711538,1
268,-102.11322028891236,97.27669709373713,7,0.00037277149385772645,0.04005357623100281,0.05047149583697319,0.03640848398208618,0.019663171842694283,-0.06335029006004333,-0.01044479850679636,0.01280899066478014,-0.003864501602947712,-0.001746664522215724,1
269,-104.23758883241192,106.48354528313642,7,0.0003726727154571563,0.04004296287894249,0.05052703619003296,0.03649897500872612,0.01982654258608818,-0.06399013847112656,-0.010793388821184635,0.011698964983224869,-0.0036346386186778545,-0.00174620165489614,1
270,-97.85669749197022,102.33750088177483,7,0.00037254163180477917,0.04002887383103371,0.050586093217134476,0.036598097532987595,0.020009901374578476,-0.06471061706542969,-0.011194930411875248,0.010359738022089005,-0.00335412984713912,-0.0017455870984122157,1
271,-86.9582187166913,100.56732509465344,7,0.00037297201924957335,0.040075115859508514,0.05071426182985306,0.03674203157424927,0.020206140354275703,-0.06546159833669662,-0.011578060686588287,0.00913715735077858,-0.003098852699622512,-0.0017476037610322237,1
272,-91.55998695895998,107.3797109899651,7,0.00037303476710803807,0.04008186608552933,0.05081121250987053,0.03687729313969612,0.020430412143468857,-0.0663362443447113,-0.012057109735906124,0.007517781108617783,-0.0027576701249927282,-0.0017478980589658022,1
273,-95.54705575097978,113.92229813944111,7,0.0003730554599314928,0.04008409008383751,0.05091635882854462,0.037028465420007706,0.020685162395238876,-0.06733009219169617,-0.012598495930433273,0.0057303328067064285,-0.0023834442254155874,-0.001747995032928884,1
274,-83.2368819833965,109.13836075236149,7,0.00037310647894628346,0.04008956253528595,0.051054734736680984,0.0372253954410553,0.0210163164883852,-0.06862308084964752,-0.013309618458151817,0.003317795926705003,-0.0018747737631201744,-0.0017482336843386292,1
275,-79.29355539471322,115.19165091025324,7,0.00037329603219404817,0.04010993614792824,0.05123181268572807,0.03746531531214714,0.02140728197991848,-0.07014697790145874,-0.0141478031873703,0.0004201638512313366,-0.0012604749063029885,-0.0017491221660748124,1
276,-83.3729831904764,123.02401039020681,7,0.00037389007047750056,0.040173761546611786,0.051451634615659714,0.03772752359509468,0.021792054176330566,-0.07163385301828384,-0.014946850948035717,-0.0023583269212394953,-0.000669004104565829,-0.0017519054235890508,1
277,-79.20041958516381,128.41339963030242,7,0.0003743332636076957,0.04022138938307762,0.05165679007768631,0.037983592599630356,0.02218472957611084,-0.07315824180841446,-0.015781475231051445,-0.005319270770996809,-3.6292567529017106e-05,-0.0017539822729304433,1
278,-69.98193701767715,127.22024162273752,7,0.0003744295390788466,0.04023173078894615,0.051812782883644104,0.03820260986685753,0.022553812712430954,-0.0746031105518341,-0.016595449298620224,-0.00825822539627552,0.0005930145271122456,-0.0017544333823025227,1
279,-71.60841546014622,138.35907321375993,7,0.00037422962486743927,0.04021025449037552,0.0519695058465004,0.0384528748691082,0.023013651371002197,-0.0764169692993164,-0.017646854743361473,-0.01216106303036213,0.0014328601537272334,-0.001753496821038425,1
280,-61.73770553757231,134.7543343611045,7,0.00037403052556328475,0.04018886014819145,0.052076488733291626,0.038630202412605286,0.023347172886133194,-0.07773548364639282,-0.018418658524751663,-0.015064139850437641,0.002059256425127387,-0.0017525639850646257,1
281,-63.16901805188656,142.648422808825,7,0.0003736054932232946,0.04014319181442261,0.052127473056316376,0.03874826431274414,0.023604489862918854,-0.07876361906528473,-0.019042374566197395,-0.017472518607974052,0.0025809742510318756,-0.0017505725845694542,1
282,-53.41440898515577,141.89258152407666,7,0.0003730221069417894,0.04008050635457039,0.05217798426747322,0.03888177126646042,0.023908140137791634,-0.07998043298721313,-0.019788233563303947,-0.020379912108182907,0.003211838426068425,-0.0017478389199823141,1
283,-60.06992481576871,151.85224345912485,7,0.0003724395646713674,0.04001791030168533,0.05228111147880554,0.03909272700548172,0.024348480626940727,-0.08173586428165436,-0.02084934338927269,-0.024508537724614143,0.004108303692191839,-0.001745109329931438,1
284,-53.93677998541633,155.48075705621898,7,0.00037118454929441214,0.03988306596875191,0.052331313490867615,0.03929438814520836,0.024854199960827827,-0.08377566188573837,-0.022130131721496582,-0.029626987874507904,0.00522407703101635,-0.0017392290756106377,1
285,-45.92175303618664,152.9946184474408,7,0.00037000648444518447,0.03975648432970047,0.05229627713561058,0.039362724870443344,0.02511586807668209,-0.08485140651464462,-0.02284366823732853,-0.032557256519794464,0.005864689126610756,-0.0017337092431262136,1
286,-44.548765494973814,160.3603339669988,7,0.00036845036083832383,0.039589282125234604,0.0522320531308651,0.03942668437957764,0.025415906682610512,-0.0860934853553772,-0.023684972897171974,-0.0360647588968277,0.00663332873955369,-0.001726417918689549,1
287,-46.33327118755239,169.1520073601601,7,0.0003667653363663703,0.039408229291439056,0.0521727092564106,0.03951115906238556,0.02576875127851963,-0.08754964172840118,-0.024665480479598045,-0.04016896337270737,0.007534039206802845,-0.001718522747978568,1
288,-39.8143600266535,169.59236236402973,7,0.0003660963848233223,0.03933635354042053,0.0521332249045372,0.039521217346191406,0.025867288932204247,-0.08796396106481552,-0.024958573281764984,-0.04142316058278084,0.007809894159436226,-0.0017153883818536997,1
289,-29.078529944477634,166.27247758342955,7,0.0003643917152658105,0.039153192192316055,0.05202136188745499,0.039530351758003235,0.026089726015925407,-0.08890724927186966,-0.02564149908721447,-0.04438728466629982,0.008463186211884022,-0.0017074012430384755,1
290,-24.871258336260798,175.59108043246516,7,0.0003658824134618044,0.039313364773988724,0.05241256579756737,0.03995558246970177,0.026665756478905678,-0.09112408757209778,-0.02684728428721428,-0.04897033050656319,0.009461885318160057,-0.001714385929517448,1
291,-30.86009417898627,180.12345706216394,7,0.0003649137506727129,0.039209283888339996,0.05233986675739288,0.039947375655174255,0.026768893003463745,-0.09156882762908936,-0.027183568105101585,-0.050467927008867264,0.009793187491595745,-0.001709847361780703,1
292,-33.67367787940884,187.5612929779641,7,0.0003643666277639568,0.03915049508213997,0.05232520028948784,0.03998174890875816,0.026896657422184944,-0.0920945405960083,-0.027536749839782715,-0.051967792212963104,0.010123626329004765,-0.0017072835471481085,1
293,-26.479866220226338,185.12723527381144,7,0.00036409476888366044,0.03912128135561943,0.052303705364465714,0.03997782990336418,0.02692270092666149,-0.09220787137746811,-0.027624212205410004,-0.05235966667532921,0.010210342705249786,-0.0017060097306966782,1
294,-12.307475733245965,178.95814017805128,7,0.00036389820161275566,0.03910016268491745,0.0523214228451252,0.04002412036061287,0.02702895924448967,-0.09263499081134796,-0.02789226360619068,-0.05345980077981949,0.010451847687363625,-0.0017050887690857053,1
295,-28.55787004340352,195.4438572056315,7,0.0003639769565779716,0.039108626544475555,0.05233471468091011,0.040035687386989594,0.027039995416998863,-0.09267553687095642,-0.02791053242981434,-0.05352075397968292,0.01046495046466589,-0.0017054578056558967,1
296,-18.42361258429515,181.60350745545767,7,0.00036401182296685874,0.03911236673593521,0.05233294889330864,0.04002953693270683,0.02702493406832218,-0.09261483699083328,-0.027872413396835327,-0.053367286920547485,0.010431434027850628,-0.0017056209035217762,1
297,-20.986434259598383,191.499855414181,7,0.0003636786132119596,0.03907657042145729,0.05235018581151962,0.04008913040161133,0.027171675115823746,-0.09320726990699768,-0.028249597176909447,-0.05493168905377388,0.010775400325655937,-0.0017040600068867207,1
298,-5.328878190006662,182.39194595949957,7,0.00036379348603077233,0.03908891603350639,0.05242936313152313,0.040194399654865265,0.027345633134245872,-0.09389016032218933,-0.028648581355810165,-0.056524187326431274,0.01112457737326622,-0.0017045983113348484,1
299,-10.408318632928527,187.82445440525794,7,0.0003642439260147512,0.039137303829193115,0.05250382795929909,0.04025830328464508,0.027404800057411194,-0.09410646557807922,-0.028744002804160118,-0.05683811753988266,0.011191991157829762,-0.0017067083390429616,1
300,-14.00427494590136,194.8158059568066,7,0.0003650214057415724,0.039220843464136124,0.05264746770262718,0.04039091616868973,0.027546735480427742,-0.09463711082935333,-0.029002530500292778,-0.057758450508117676,0.0113914143294096,-0.0017103514401242137,1
301,-17.573883010899376,202.6126749104976,7,0.00036545519833453,0.039267461746931076,0.052738577127456665,0.040481120347976685,0.02765488438308239,-0.09504760801792145,-0.029215123504400253,-0.058548349887132645,0.01156337559223175,-0.0017123846337199211,1
302,-2.8564666871242457,194.57898878808479,7,0.0003653659368865192,0.03925786539912224,0.05273573100566864,0.04048606753349304,0.027674593031406403,-0.09512892365455627,-0.029270237311720848,-0.0587841272354126,0.011615384370088577,-0.0017119658878073096,1
