smp_names,X_tsne001of002,X_tsne002of002,X_diffmap001of009,X_diffmap002of009,X_diffmap003of009,X_diffmap004of009,X_diffmap005of009,X_diffmap006of009,X_diffmap007of009,X_diffmap008of009,X_diffmap009of009,X_diffmap0,louvain_groups,aga_pseudotime,aga_groups
108,21.336471583886826,14.71258151817896,-0.009782441891729832,0.08039060980081558,-0.03060319647192955,-0.013107579201459885,0.03662816062569618,-0.014670871198177338,-0.012882591225206852,0.02336939238011837,0.006933605298399925,0.03694740682840347,2,0.7214617729187012,4
109,21.468177970632798,15.075593109210054,-0.009791513904929161,0.08075442165136337,-0.031100790947675705,-0.013331572525203228,0.038413409143686295,-0.01645105890929699,-0.014611571095883846,0.02882123365998268,0.009946602396667004,0.036841459572315216,2,0.7231788635253906,4
110,21.66188963904446,15.30418371040819,-0.009764418005943298,0.08062706887722015,-0.03117094188928604,-0.013365223072469234,0.0388915129005909,-0.016997093334794044,-0.015146350488066673,0.030565911903977394,0.01093254704028368,0.03669285774230957,2,0.722628653049469,4
111,21.79504045800842,15.716294478196344,-0.009730217978358269,0.08049213141202927,-0.03130035474896431,-0.013426118530333042,0.03964248672127724,-0.017827194184064865,-0.015957273542881012,0.033177461475133896,0.01239077840000391,0.03649292141199112,2,0.722058892250061,4
112,21.842055693741152,15.855805002532147,-0.009860137477517128,0.08184646815061569,-0.032172419130802155,-0.013810417614877224,0.04187348484992981,-0.019792718812823296,-0.017850834876298904,0.03896264731884003,0.015531452372670174,0.03684490546584129,2,0.7282931804656982,4
113,21.787141075065794,15.64175977222719,-0.009764892980456352,0.08079205453395844,-0.03143283352255821,-0.013483393006026745,0.039860911667346954,-0.017967144027352333,-0.016088232398033142,0.03352689743041992,0.012561148963868618,0.03661671280860901,2,0.7234206199645996,4
114,21.960081025505435,16.388444470893763,-0.009731882251799107,0.08101504296064377,-0.03213263303041458,-0.01380180288106203,0.042746223509311676,-0.02097107656300068,-0.01901492290198803,0.04288551211357117,0.017790088430047035,0.03625272214412689,2,0.7245972156524658,4
115,21.81494070749801,16.65576697044757,-0.009710744954645634,0.08091991394758224,-0.03219449520111084,-0.013831302523612976,0.0431494265794754,-0.021433433517813683,-0.019468287006020546,0.044375330209732056,0.01863941363990307,0.03613489866256714,2,0.7241960763931274,4
116,21.3482247044173,16.891095726949132,-0.009845481254160404,0.08198877424001694,-0.03255375847220421,-0.013983716256916523,0.04342076927423477,-0.021399032324552536,-0.019415738061070442,0.04396720230579376,0.018329305574297905,0.036662306636571884,2,0.7290353775024414,4
117,21.591838934682762,17.01370366508182,-0.00984169077128172,0.08207466453313828,-0.03273247182369232,-0.014064706861972809,0.04412565752863884,-0.022131338715553284,-0.020129702985286713,0.04626314714550972,0.01962224580347538,0.0365915410220623,2,0.7294724583625793,4
118,20.99891038239757,17.361903348504224,-0.010008533485233784,0.0833202674984932,-0.03304988890886307,-0.01419585756957531,0.04398205876350403,-0.021599149331450462,-0.019588012248277664,0.044236186891794205,0.0183870866894722,0.037282660603523254,2,0.7351024746894836,4
119,21.390101344295392,17.413632427032677,-0.009958821348845959,0.08316820859909058,-0.033312276005744934,-0.014318002387881279,0.04537184163928032,-0.02314016781747341,-0.021096233278512955,0.049158353358507156,0.02118266187608242,0.036970920860767365,2,0.7345127463340759,4
120,21.544641824434233,17.470412673519036,-0.00999278575181961,0.0834374949336052,-0.03340265899896622,-0.014356362633407116,0.045440107583999634,-0.023132238537073135,-0.021083813160657883,0.049060460180044174,0.021108783781528473,0.03710394725203514,2,0.7357391715049744,4
121,22.10280249794706,17.437046682906264,-0.009940463118255138,0.08303821831941605,-0.03328893706202507,-0.014308864250779152,0.04543355852365494,-0.023249436169862747,-0.02120569348335266,0.04955022782087326,0.02141912467777729,0.03689160570502281,2,0.7339285016059875,4
122,22.756146066634592,17.44528578415776,-0.00979306548833847,0.08172036707401276,-0.03265443071722984,-0.014033013954758644,0.04422672465443611,-0.02235494554042816,-0.020355340093374252,0.047090839594602585,0.020127929747104645,0.036386169493198395,2,0.7278804183006287,4
123,22.78249549209027,17.787503522938966,-0.009807353839278221,0.08190504461526871,-0.0328092947602272,-0.01410190761089325,0.044698119163513184,-0.022808698937296867,-0.02079581283032894,0.04848568141460419,0.020908581092953682,0.03640750050544739,2,0.7287490367889404,4
124,22.988133704540797,17.890882892026895,-0.009816857054829597,0.08201063424348831,-0.032883502542972565,-0.014134771190583706,0.0449017733335495,-0.022996000945568085,-0.020976975560188293,0.04905050992965698,0.021220974624156952,0.03643032908439636,2,0.7292407155036926,4
125,23.352006146696198,18.160932928236083,-0.00980767235159874,0.08190663158893585,-0.032808296382427216,-0.014101461507380009,0.044692423194646835,-0.022803382948040962,-0.020790748298168182,0.04847218468785286,0.020902998745441437,0.03640944883227348,2,0.728755533695221,4
126,23.678821686070552,18.43108463461557,-0.009800286032259464,0.08189797401428223,-0.032870177179574966,-0.014129969291388988,0.04498717561364174,-0.023125944659113884,-0.021106405183672905,0.04950479418039322,0.021492552012205124,0.036356452852487564,2,0.7287387251853943,4
127,23.370409409465932,18.608941132585286,-0.00988198071718216,0.08263621479272842,-0.03323487937450409,-0.014288700185716152,0.04570687562227249,-0.023676710203289986,-0.021631715819239616,0.051048263907432556,0.022314218804240227,0.03663278743624687,2,0.7321301698684692,4
128,23.775415127602077,18.794122013799793,-0.009736329317092896,0.08145391941070557,-0.032803673297166824,-0.014104626141488552,0.04525782912969589,-0.023563604801893234,-0.02154337428510189,0.051048438996076584,0.02241700328886509,0.036075614392757416,2,0.7267573475837708,4
129,23.88249772771115,18.988444999169644,-0.009830630384385586,0.08222726732492447,-0.03309594467282295,-0.014229711145162582,0.04559916630387306,-0.023690681904554367,-0.021653281524777412,0.05122214928269386,0.022451218217611313,0.03643250837922096,2,0.730273425579071,4
130,23.73972612350604,19.190052546730747,-0.009792315773665905,0.08182775974273682,-0.03283773362636566,-0.014115915633738041,0.044931091368198395,-0.023090578615665436,-0.02107357233762741,0.0494232140481472,0.021457599475979805,0.03632871061563492,2,0.7284178733825684,4
131,23.579589756723717,19.31936533521659,-0.009808815084397793,0.08196918666362762,-0.03289911523461342,-0.014142393134534359,0.04502982646226883,-0.023153366521000862,-0.021132396534085274,0.049581900238990784,0.02153659053146839,0.036388084292411804,2,0.7290639877319336,4
132,23.24999672130719,19.844136372304973,-0.009807368740439415,0.0820092260837555,-0.03297954425215721,-0.014178873039782047,0.04534943774342537,-0.02349219284951687,-0.021463699638843536,0.050665516406297684,0.022158561274409294,0.036357708275318146,2,0.7292696833610535,4
133,22.377133811923667,19.93596675146489,-0.009911887347698212,0.0824689269065857,-0.03265715390443802,-0.014025654643774033,0.043298300355672836,-0.021154602989554405,-0.019172901287674904,0.043159306049346924,0.01789105497300625,0.03694535046815872,2,0.7312018275260925,4
134,21.93892633049471,19.892008454498548,-0.00995479617267847,0.08282732218503952,-0.032800424844026566,-0.014087227173149586,0.04348891228437424,-0.021242976188659668,-0.019251929596066475,0.04331745207309723,0.01794249191880226,0.03710446506738663,2,0.7328367829322815,4
135,22.69717283949019,20.39250625278298,-0.00991823896765709,0.08291970193386078,-0.03332538902759552,-0.014326930046081543,0.0457584522664547,-0.02364819310605526,-0.021599149331450462,0.05088675767183304,0.022206557914614677,0.03677654266357422,2,0.7334181070327759,4
136,22.45512446675043,20.567592274022743,-0.009947284124791622,0.08308833837509155,-0.03330204263329506,-0.014314297586679459,0.04543590918183327,-0.02324862964451313,-0.021205637603998184,0.049570560455322266,0.02144746296107769,0.036920078098773956,2,0.7341576218605042,4
137,22.370043865633807,20.462788011708266,-0.009929215535521507,0.08264634758234024,-0.03276710584759712,-0.014074006117880344,0.0435631088912487,-0.021369094029068947,-0.01937715709209442,0.043741416186094284,0.018181903287768364,0.03699373081326485,2,0.7320210337638855,4
138,22.753875673518724,20.679846008062395,-0.009929201565682888,0.08303042501211166,-0.03339279443025589,-0.014356544241309166,0.04592416435480118,-0.02379257045686245,-0.02173825353384018,0.05131253972649574,0.022438928484916687,0.03680826351046562,2,0.7339320778846741,4
139,23.210965648223578,20.188557807395217,-0.009928958490490913,0.08296272158622742,-0.03328488767147064,-0.014307837933301926,0.04551563039422035,-0.023368123918771744,-0.021323999390006065,0.04997013509273529,0.02167505957186222,0.0368388295173645,2,0.7335937023162842,4
140,23.445165471901728,19.462777265424137,-0.009812548756599426,0.08197415620088577,-0.0328684002161026,-0.014128257520496845,0.04488140344619751,-0.022988418117165565,-0.020970631390810013,0.04904647544026375,0.02122688852250576,0.036414675414562225,2,0.7290747165679932,4
141,22.941048903950936,19.071669670598748,-0.009941880591213703,0.08312646299600601,-0.03341929614543915,-0.014367645606398582,0.045920051634311676,-0.023755067959427834,-0.02169937640428543,0.05115532875061035,0.022336386144161224,0.03685984015464783,2,0.734366774559021,4
142,22.95158734895944,18.577417527984423,-0.009885167703032494,0.08265291899442673,-0.03322950378060341,-0.014286018908023834,0.04566020891070366,-0.023620102554559708,-0.02157595008611679,0.05086041986942291,0.022204564884305,0.036649275571107864,2,0.7322022318840027,4
143,22.440469684120117,18.754520037123534,-0.009836990386247635,0.08226697146892548,-0.033095475286245346,-0.014229019172489643,0.04554567486047745,-0.02362009324133396,-0.021583497524261475,0.05098497122526169,0.022312842309474945,0.03646249696612358,2,0.7304487228393555,4
144,21.91337020671612,18.91269565818817,-0.009993426501750946,0.08356774598360062,-0.033609259873628616,-0.014449684880673885,0.046221550554037094,-0.023944150656461716,-0.021876225247979164,0.05162908881902695,0.022570911794900894,0.03704605624079704,2,0.7363912463188171,4
145,20.424636533935352,18.633367427558344,-0.009884520433843136,0.08244520425796509,-0.032898060977458954,-0.014136412180960178,0.04441719874739647,-0.02234984003007412,-0.02033902332186699,0.04690594598650932,0.01998840644955635,0.0367446094751358,2,0.7311705946922302,4
146,20.050494321700945,18.637013665715624,-0.00991971604526043,0.08266440033912659,-0.03289388120174408,-0.014131923206150532,0.04411551356315613,-0.021954072639346123,-0.019947897642850876,0.04557781293988228,0.019213354215025902,0.03691127151250839,2,0.7321406006813049,4
147,19.742141126948678,18.629854293898646,-0.009899399243295193,0.08223248273134232,-0.03239911422133446,-0.013909947127103806,0.04241841286420822,-0.020269978791475296,-0.018311485648155212,0.040393318980932236,0.01632728800177574,0.03696275129914284,2,0.7300732135772705,4
148,19.63974343020694,18.972911697291863,-0.009971735998988152,0.08292602002620697,-0.032786790281534195,-0.014079777523875237,0.04329898580908775,-0.021005677059292793,-0.019017992541193962,0.042529840022325516,0.01748514361679554,0.03718820959329605,2,0.7332707047462463,4
149,19.725803995916706,19.476377146232007,-0.010007478296756744,0.08331764489412308,-0.03305800259113312,-0.014199655503034592,0.04403306916356087,-0.02167331613600254,-0.019662994891405106,0.044527567923069,0.018582571297883987,0.037275880575180054,2,0.735096275806427,4
150,19.931330946135443,19.636104313462187,-0.010026711039245129,0.08374855667352676,-0.03356221690773964,-0.014425965957343578,0.04577494040131569,-0.023406589403748512,-0.02134758234024048,0.04987014830112457,0.021559201180934906,0.03721653297543526,2,0.7371775507926941,4
151,19.92737046536042,19.888276811762385,-0.010017271153628826,0.08373695611953735,-0.03364020586013794,-0.014461874030530453,0.04614513739943504,-0.023808371275663376,-0.021740341559052467,0.05114616081118584,0.022282227873802185,0.03714898228645325,2,0.7371532917022705,4
152,20.3064790340826,20.03058168860169,-0.010064876638352871,0.08414445072412491,-0.03381584584712982,-0.014537756331264973,0.046423815190792084,-0.02398207224905491,-0.021902602165937424,0.05157706141471863,0.022492973133921623,0.03732077777385712,2,0.7390262484550476,4
153,20.2754280203665,20.27645885815379,-0.010059146210551262,0.08410565555095673,-0.033811360597610474,-0.014536082744598389,0.04645334929227829,-0.024026280269026756,-0.021946558728814125,0.05172977223992348,0.022583169862627983,0.03729521110653877,2,0.7388521432876587,4
154,20.97887422451411,20.1757479833156,-0.01004310417920351,0.0839950367808342,-0.033796023577451706,-0.01453037466853857,0.04652734473347664,-0.02414398081600666,-0.02206408604979515,0.05214659497141838,0.02283439040184021,0.0372244194149971,2,0.7383557558059692,4
155,20.995909729517482,20.06854986479588,-0.010030649602413177,0.08389849215745926,-0.03376633673906326,-0.014517896808683872,0.0465160608291626,-0.0241622943431139,-0.022083813324570656,0.05223439261317253,0.022892730310559273,0.03717471659183502,2,0.7379162311553955,4
156,20.874040354110964,19.400851236539793,-0.010064800269901752,0.0841650515794754,-0.03385039046406746,-0.014553330838680267,0.04655589163303375,-0.024119533598423004,-0.022036751732230186,0.0520116463303566,0.022739961743354797,0.037310224026441574,2,0.7391304969787598,4
157,21.32058279099683,18.99443234886363,-0.01001060102134943,0.08372356742620468,-0.03368735685944557,-0.014483685605227947,0.046378329396247864,-0.024065373465418816,-0.021991925314068794,0.051969971507787704,0.022752484306693077,0.037103623151779175,2,0.7371110916137695,4
158,21.219243279103893,18.547697590426825,-0.009965135715901852,0.08326777815818787,-0.03341056779026985,-0.01436197105795145,0.04569593071937561,-0.023464448750019073,-0.02141210064291954,0.05017615109682083,0.021761391311883926,0.03697159141302109,2,0.734989583492279,4
159,21.008078672851585,18.42834081909716,-0.00996298249810934,0.08326761424541473,-0.033432357013225555,-0.014371950179338455,0.04579468071460724,-0.02356947772204876,-0.021514561027288437,0.050505027174949646,0.021945355460047722,0.03695494309067726,2,0.7349961996078491,4
0,-15.369232695425598,-5.217707258228809,0.037690840661525726,-0.002880457788705826,0.07822076231241226,0.05139460787177086,0.07156191766262054,-0.08143872022628784,0.08392740041017532,-0.04929753765463829,0.03889854997396469,0.0438753217458725,1,2.748305632849224e-05,8
1,-14.691491786765095,-5.027623216309342,0.03754345700144768,-0.00286993314512074,0.07797384262084961,0.0512344054877758,0.07143165171146393,-0.08145444840192795,0.08396460115909576,-0.049397729337215424,0.039040707051754,0.04369433969259262,1,0.0016300247516483068,8
2,-14.659985928951869,-4.277122468575394,0.03662370517849922,-0.0027970955707132816,0.0757899135351181,0.04979024827480316,0.06898760795593262,-0.07786929607391357,0.0801570862531662,-0.04677296057343483,0.036629173904657364,0.04266492277383804,1,0.013132649473845959,8
3,-13.914259892177261,-4.031940927542491,0.03565720096230507,-0.002718935487791896,0.07327233254909515,0.048119135200977325,0.06586624681949615,-0.0728597417473793,0.07478925585746765,-0.04293437302112579,0.033002499490976334,0.04161592200398445,1,0.025881092995405197,8
4,-13.485565329024865,-3.5301160389453137,0.03478538990020752,-0.002646268578246236,0.07077432423830032,0.046455010771751404,0.06248365342617035,-0.06707841902971268,0.06856314837932587,-0.0383763425052166,0.028632670640945435,0.040704403072595596,1,0.038068972527980804,8
5,-13.024905676151553,-2.969195598889778,0.034049030393362045,-0.002578649204224348,0.06836027652025223,0.044838521629571915,0.05883735790848732,-0.0604739636182785,0.06144503504037857,-0.033020857721567154,0.023464927449822426,0.03998919576406479,1,0.049362413585186005,8
6,-12.597545924130776,-2.38623252369675,0.03345009684562683,-0.0025147704873234034,0.06588529050350189,0.04316967725753784,0.054574012756347656,-0.05230625346302986,0.05263020098209381,-0.026266442611813545,0.016933932900428772,0.03949601203203201,1,0.06032473221421242,8
7,-12.189744703455586,-1.687666231542352,0.03298768028616905,-0.002446127822622657,0.06354504823684692,0.04158053919672966,0.05008842423558235,-0.04354943335056305,0.04326808080077171,-0.018908658996224403,0.00992036983370781,0.03921894729137421,1,0.07051130384206772,8
8,-11.586628895920574,-1.1062615084454224,0.03233795240521431,-0.0023292081896215677,0.060321781784296036,0.03938635066151619,0.043772757053375244,-0.031477440148591995,0.03054281882941723,-0.008727877400815487,0.0004436903982423246,0.038872163742780685,1,0.08494625240564346,8
9,-11.055639874210756,-0.38843078702196415,0.03186646103858948,-0.002185523509979248,0.05803278833627701,0.03781122341752052,0.03874485567212105,-0.022204577922821045,0.02120041288435459,-0.0005707766395062208,-0.0067741903476417065,0.038758210837841034,1,0.09576219320297241,8
10,-10.482735795225114,0.0565818055131849,0.031055541709065437,-0.0018616984598338604,0.05580586567521095,0.03625313937664032,0.03327616676688194,-0.013386454433202744,0.013540775515139103,0.00829927809536457,-0.013865434564650059,0.03852066025137901,1,0.1087057888507843,8
11,-9.80680834005698,0.4201041599179513,0.02992287650704384,-0.0013789702206850052,0.0532074011862278,0.034419946372509,0.026584425941109657,-0.003390311263501644,0.00558104831725359,0.018815474584698677,-0.02174144610762596,0.0381975956261158,1,0.1250544786453247,8
12,-9.104391868414117,0.6827943871915816,0.028611009940505028,-0.0008043880225159228,0.05070837214589119,0.03264300525188446,0.019885597750544548,0.005809331312775612,-0.0009166306699626148,0.02910882979631424,-0.028940528631210327,0.037794582545757294,1,0.1422894448041916,8
13,-8.378652621403502,0.9767380298265483,0.027186362072825432,4.970002919435501e-05,0.04900321364402771,0.03133672848343849,0.012597555294632912,0.014844215475022793,-0.005346521269530058,0.04129958152770996,-0.03679417446255684,0.037780195474624634,1,0.15966647863388062,8
14,-7.78489043777235,1.2072942907399746,0.025574102997779846,0.0011691638501361012,0.048309292644262314,0.030661635100841522,0.005694211460649967,0.02162710577249527,-0.005694807972759008,0.05327455699443817,-0.04346121847629547,0.03797299042344093,1,0.17679475247859955,8
15,-7.148002659152573,1.3699908382566754,0.02430994063615799,0.00207439623773098,0.047832705080509186,0.030172495171427727,0.00038454265450127423,0.02629328891634941,-0.005351200234144926,0.06150571629405022,-0.047428522258996964,0.03819315508008003,1,0.19023725390434265,8
16,-6.609539091508913,1.5553686925928245,0.023378444835543633,0.002797424793243408,0.047651998698711395,0.029914498329162598,-0.0034729104954749346,0.029073741286993027,-0.004290504846721888,0.0666387528181076,-0.049220792949199677,0.03847987949848175,1,0.19992831349372864,8
17,-5.937078058038019,1.7077436368280583,0.022080739960074425,0.0036807421129196882,0.04709358140826225,0.029381124302744865,-0.008365042507648468,0.032589390873909,-0.0032000322826206684,0.07280051708221436,-0.051319610327482224,0.03861622139811516,1,0.21362312138080597,8
18,-5.262072485596865,1.770364760912696,0.02046547643840313,0.004799101036041975,0.04641611501574516,0.02872680313885212,-0.01428288035094738,0.03617798164486885,-0.001309477142058313,0.07883722335100174,-0.05236577242612839,0.03884562849998474,1,0.2306286096572876,8
19,-4.4588819109115105,1.8315045775428391,0.01853332668542862,0.006212758366018534,0.04567377269268036,0.027972346171736717,-0.021546244621276855,0.040123432874679565,0.0012192756403237581,0.08488013595342636,-0.052334632724523544,0.03931765630841255,1,0.25124916434288025,8
20,-3.7944934836597572,1.7460312086911354,0.017164532095193863,0.007205300964415073,0.04507056996226311,0.027389995753765106,-0.02652554027736187,0.04242575168609619,0.0030858037061989307,0.08784614503383636,-0.05125344917178154,0.03965400531888008,1,0.2659148573875427,8
21,-3.0446072296712656,1.7144134202407924,0.01560231763869524,0.008306534960865974,0.044261738657951355,0.026655010879039764,-0.03189472481608391,0.04441370815038681,0.005238153971731663,0.08962733298540115,-0.048884689807891846,0.039992593228816986,1,0.28262239694595337,8
22,-2.1679125025497084,1.6301342422165255,0.013250244781374931,0.009908711537718773,0.04281557351350784,0.025413500145077705,-0.03950982913374901,0.04660046100616455,0.008246693760156631,0.09006363153457642,-0.04394615441560745,0.04041893407702446,1,0.30784842371940613,8
23,-1.3273492857282954,1.5922253897798115,0.011073246598243713,0.011255406774580479,0.041128970682621,0.02406981959939003,-0.045667506754398346,0.04744034260511398,0.010795792564749718,0.08773088455200195,-0.037890758365392685,0.040548764169216156,5,0.3310526907444,6
24,-0.6218836329296933,1.5113473141953144,0.009325765073299408,0.012264642864465714,0.039567578583955765,0.022874565795063972,-0.05007650703191757,0.04741900786757469,0.012631934136152267,0.0841856449842453,-0.03223058581352234,0.04051613062620163,1,0.3496206998825073,8
25,0.33274073860908826,1.817988396037812,0.007404623553156853,0.013310469686985016,0.03766408935189247,0.02145540527999401,-0.05438444763422012,0.04668913409113884,0.014423123560845852,0.07864852994680405,-0.02531137876212597,0.04036882892251015,5,0.3699758052825928,6
26,1.0601033193863465,1.7039975541561314,0.005607558414340019,0.014227272011339664,0.03571765497326851,0.020035866647958755,-0.057921189814805984,0.04541401192545891,0.01588534563779831,0.07216525822877884,-0.01837296225130558,0.04011964052915573,5,0.38897833228111267,6
27,1.7067231346949516,1.5832909240106467,0.004196531139314175,0.014896293170750141,0.03402633219957352,0.01883278600871563,-0.06020921841263771,0.04388802871108055,0.016834517940878868,0.06591898202896118,-0.012646007351577282,0.039809565991163254,5,0.4038451313972473,6
28,2.445826175442665,1.3483727118215263,0.0024545062333345413,0.01570015586912632,0.03181463107466698,0.017282111570239067,-0.06266965717077255,0.04166190326213837,0.017872009426355362,0.05739574134349823,-0.0054996865801513195,0.03934406116604805,5,0.422240287065506,6
29,3.0010236585982697,1.196923142442958,0.0012027404736727476,0.016154319047927856,0.03010493330657482,0.01609795168042183,-0.06397003680467606,0.0395163968205452,0.018333597108721733,0.05063614249229431,-0.00013609959569294006,0.03887982293963432,5,0.43530669808387756,6
30,3.657694375093726,1.0405873146951021,-0.00035245143226347864,0.01683107763528824,0.02790752239525318,0.014595658518373966,-0.06542246043682098,0.036812517791986465,0.018946776166558266,0.04146566241979599,0.006272047758102417,0.03833595663309097,5,0.45177075266838074,6
31,4.188975422037953,0.7813571179140489,-0.0017517025116831064,0.017285503447055817,0.02611563913524151,0.013323107734322548,-0.06673247367143631,0.03387213125824928,0.019116850569844246,0.03357379883527756,0.012461934238672256,0.0380178801715374,5,0.46634018421173096,6
32,4.789670542367593,0.45179067058487193,-0.0036590045783668756,0.01798297092318535,0.023727107793092728,0.011618108488619328,-0.0684545636177063,0.029724322259426117,0.019254742190241814,0.022484533488750458,0.02065342850983143,0.037748776376247406,5,0.4863572418689728,6
33,5.193612609559968,0.14728580644172498,-0.004745423793792725,0.018281983211636543,0.022441156208515167,0.010677560232579708,-0.0693860724568367,0.027127481997013092,0.019131464883685112,0.016491767019033432,0.025388378649950027,0.037642404437065125,5,0.49763253331184387,6
34,5.5401345232205195,-0.16925583148867496,-0.005632501095533371,0.018458355218172073,0.02146671712398529,0.009942752309143543,-0.0701616108417511,0.0248646829277277,0.01889459230005741,0.011914252303540707,0.029326189309358597,0.03761027753353119,5,0.506738543510437,6
35,5.792062427050028,-0.4865831308960561,-0.0064111980609595776,0.01885880157351494,0.020509367808699608,0.009262165054678917,-0.07073882222175598,0.023122461512684822,0.018900824710726738,0.007039629388600588,0.032120563089847565,0.037646662443876266,5,0.5150923728942871,6
36,5.965792002526049,-0.841398502515804,-0.007328939624130726,0.018607547506690025,0.01982181705534458,0.008634316734969616,-0.07169762998819351,0.02017623372375965,0.01807393878698349,0.004094388801604509,0.036971770226955414,0.03770790621638298,5,0.5238664150238037,6
37,6.073453875647291,-1.1013512212272116,-0.00790412724018097,0.018445877358317375,0.01937943696975708,0.008235106244683266,-0.07223579287528992,0.01829482987523079,0.017527053132653236,0.00222161877900362,0.039918798953294754,0.03774048760533333,5,0.5293768048286438,6
38,6.2439769979703765,-1.6467128925418286,-0.008752599358558655,0.016646798700094223,0.019608817994594574,0.007986675016582012,-0.07379451394081116,0.0137381162494421,0.015103841200470924,0.005320926662534475,0.04825873300433159,0.03769702464342117,5,0.5354462265968323,6
39,6.269075240686603,-2.0401278795303193,-0.009362496435642242,0.01538403145968914,0.019884184002876282,0.007865128107368946,-0.07500096410512924,0.010475493967533112,0.013302220962941647,0.007853220216929913,0.053987033665180206,0.03782288730144501,5,0.5399548411369324,6
40,6.273193735857584,-2.4225086234155473,-0.009865614585578442,0.014539048075675964,0.020024577155709267,0.00773503165692091,-0.07583412528038025,0.00798905547708273,0.011969773098826408,0.009259321726858616,0.057876646518707275,0.03798450902104378,5,0.5439688563346863,6
41,6.227547071103874,-3.001925410326623,-0.010775784961879253,0.013558527454733849,0.02003641054034233,0.007413385435938835,-0.07723841071128845,0.004188062623143196,0.010166056454181671,0.009879344142973423,0.06361168622970581,0.03836899623274803,5,0.5519682168960571,6
42,6.208659332245941,-3.5747514488112144,-0.011598125100135803,0.012905261479318142,0.019876211881637573,0.007054062094539404,-0.0782429575920105,0.001034731394611299,0.008775671012699604,0.00940602459013462,0.06776916980743408,0.038703709840774536,5,0.5595153570175171,6
43,6.136111154770844,-4.091250751184494,-0.01260693371295929,0.012031089514493942,0.01970457285642624,0.006623452063649893,-0.07932397723197937,-0.002921456005424261,0.006948958616703749,0.009037842974066734,0.07244496047496796,0.0391225665807724,5,0.5687501430511475,6
44,6.115445597498893,-4.685010737806268,-0.013897830620408058,0.010830833576619625,0.019505588337779045,0.00607951357960701,-0.08055438846349716,-0.008092054165899754,0.004480752162635326,0.008792187087237835,0.0780666321516037,0.03965473175048828,5,0.5806004405021667,6
45,6.097270189912496,-5.2404959846666435,-0.015073430724442005,0.009693440981209278,0.01931690238416195,0.005581204779446125,-0.08145752549171448,-0.012815679423511028,0.002161054639145732,0.008627282455563545,0.08250166475772858,0.04013514518737793,5,0.5914565920829773,6
46,6.0858756512377425,-5.865393591927772,-0.0164580587297678,0.008270801976323128,0.01903444714844227,0.004964208230376244,-0.08212408423423767,-0.018434762954711914,-0.0006795592489652336,0.008420297876000404,0.08679208159446716,0.04062936082482338,5,0.6043127179145813,6
47,6.063477385796877,-6.453330128066765,-0.017960324883461,0.006649788469076157,0.018646031618118286,0.004254908766597509,-0.08240845054388046,-0.024565311148762703,-0.003851900575682521,0.008108465932309628,0.09044153243303299,0.041075922548770905,5,0.6183847784996033,6
48,6.041430064268206,-7.075044748249428,-0.019234217703342438,0.0052452594973146915,0.018264472484588623,0.003628925886005163,-0.08239418268203735,-0.02976272813975811,-0.0065777902491390705,0.007744389586150646,0.09290265291929245,0.04140729829668999,5,0.6304494738578796,6
49,6.020303369722092,-7.680625150976678,-0.020688284188508987,0.0035579020623117685,0.017716338858008385,0.0028629330918192863,-0.081768698990345,-0.035603128373622894,-0.009734678082168102,0.007165626622736454,0.09411414712667465,0.04167715087532997,5,0.6443171501159668,6
50,5.989206093385143,-8.30708874628982,-0.022149646654725075,0.0017881742678582668,0.017068663612008095,0.0020490512251853943,-0.08061910420656204,-0.041371315717697144,-0.012932786718010902,0.006450047250837088,0.0939674824476242,0.04185304045677185,5,0.6583900451660156,6
51,5.959098929467954,-8.896730948767924,-0.023627566173672676,-8.473922935081646e-05,0.01632027141749859,0.0011841977247968316,-0.07892590016126633,-0.04706763103604317,-0.01617855578660965,0.005629877094179392,0.09241978079080582,0.04193439707159996,5,0.6727690100669861,6
52,5.9334525210113,-9.397445831947156,-0.02530735731124878,-0.002309981733560562,0.015355594456195831,0.00015475117834284902,-0.07632259279489517,-0.0532357394695282,-0.0198111180216074,0.004583623725920916,0.08877533674240112,0.041916653513908386,6,0.6893029808998108,3
53,5.879173549407822,-9.993494275034372,-0.02654816024005413,-0.004032811149954796,0.01454957015812397,-0.0006446894258260727,-0.07388173788785934,-0.05760190635919571,-0.02247140184044838,0.003716425970196724,0.08472912758588791,0.04180800914764404,6,0.7016600966453552,3
54,5.815638605096495,-10.575197945979097,-0.02786395139992237,-0.005912691354751587,0.013616853393614292,-0.0015043560415506363,-0.07084757089614868,-0.06190448999404907,-0.025185734033584595,0.0027261325158178806,0.07911055535078049,0.041632913053035736,6,0.7149046063423157,3
55,5.755592942799209,-11.035349194516408,-0.02906223013997078,-0.007680577225983143,0.012702293694019318,-0.0023287986405193806,-0.06762183457612991,-0.06547385454177856,-0.027539512142539024,0.0017566486494615674,0.07271226495504379,0.04140862077474594,6,0.727100133895874,3
56,5.670558413632496,-11.515945929973345,-0.030038336291909218,-0.009166531264781952,0.011887094005942345,-0.003003426594659686,-0.06461604684591293,-0.0680682435631752,-0.02934529073536396,0.0009156900923699141,0.06640829145908356,0.041173841804265976,6,0.7371320128440857,3
